log_date,reg,depot,vehicle_type,status,utilised,drops_in,drops_out,job_reference,route,start_time,end_time,drivers_mate
2026-09-17,SA19NWX,Crossgreen,3.5 Tonne,Out for Delivery,1,0,17,AO402574,159,07:30,17:05,Sample Mate 066
2026-09-17,SA25CNY,Crossgreen,3.5 Tonne,Out for Delivery,1,3,22,AO732340,185,06:00,15:20,
2026-09-17,SA23CDN,Crossgreen,3.5 Tonne,Out for Delivery,1,2,19,AO331713,139,07:30,16:50,Sample Mate 060
2026-09-17,SA19LOX,Crossgreen,3.5 Tonne,RELOAD PT 2,1,3,19,AO487992,164,08:15,17:05,Sample Mate 079
2026-09-17,SA25CCF,Crossgreen,Hi-Cube,VOR,0,0,0,,,,,
2026-09-17,SA23PMY,Crossgreen,Hi-Cube,VOR,0,0,0,,,,,
2026-09-17,SA20YRS,Crossgreen,Hi-Cube,Out for Delivery,1,1,20,AO655798,172,08:30,16:05,
2026-09-17,SA23SMA,Crossgreen,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-17,SA19XKN,Crossgreen,3.5 Tonne,Out for Delivery,1,1,8,AO588252,141,05:15,14:20,Sample Mate 097
2026-09-17,SA21VER,Crossgreen,3.5 Tonne,Out for Delivery,1,3,18,AO404871,159,06:00,17:20,Sample Mate 030
2026-09-17,SA19TVB,Stoke,3.5 Tonne,Out for Delivery,1,4,20,AO255229,148,05:45,15:35,
2026-09-17,SA22UUP,Stoke,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-17,SA21UZD,Stoke,3.5 Tonne,Out for Delivery,1,2,17,AO691551,121,05:00,13:20,
2026-09-17,SA21CDW,Stoke,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA21LRE,Stoke,Hi-Cube,Out for Delivery,1,4,21,AO373040,118,06:45,17:50,
2026-09-17,SA20WLB,Stoke,Hi-Cube,Out for Delivery,1,2,9,AO613306,173,08:30,19:35,
2026-09-17,SA24NET,Stoke,Hi-Cube,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA23ZOM,Stoke,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-17,SA25WUH,Stoke,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-17,SA20GUD,Stoke,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-17,SA24ZYS,Stoke,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-17,SA19LBV,Stoke,3.5 Tonne,Out for Delivery,1,0,10,AO846814,173,08:30,15:05,
2026-09-17,SA19KFD,Stoke,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA23BZY,Exeter,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA19ZDR,Exeter,Hi-Cube,Out for Delivery,1,3,11,AO456795,148,06:15,14:05,Sample Mate 076
2026-09-17,SA19JLV,Exeter,Hi-Cube,Out for Delivery,1,0,19,AO923965,156,06:15,16:05,
2026-09-17,SA20HPY,Exeter,Hi-Cube,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA22EVO,Exeter,3.5 Tonne,Out for Delivery,1,1,10,AO837555,125,07:30,16:05,
2026-09-17,SA24CLV,Exeter,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA22TYE,Exeter,3.5 Tonne,Out for Delivery,1,0,17,AO217907,118,08:00,19:05,
2026-09-17,SA21ALE,Exeter,3.5 Tonne,Out for Delivery,1,1,12,AO842678,167,08:30,19:20,Sample Mate 119
2026-09-17,SA20DZV,Exeter,3.5 Tonne,Out for Delivery,1,4,17,AO759418,133,06:15,17:05,Sample Mate 049
2026-09-17,SA19TKZ,Exeter,3.5 Tonne,RELOAD PT 2,1,1,14,AO138484,152,08:00,17:50,Sample Mate 116
2026-09-17,SA24UBW,Exeter,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-17,SA22DLT,Exeter,Hi-Cube,Out for Delivery,1,4,9,AO260479,136,07:15,18:35,Sample Mate 009
2026-09-17,SA20AMK,Coventry,Hi-Cube,Out for Delivery,1,2,10,AO817839,131,08:15,15:50,Sample Mate 001
2026-09-17,SA20TRB,Coventry,Hi-Cube,Out for Delivery,1,2,13,AO891163,150,06:15,17:20,Sample Mate 011
2026-09-17,SA21YHN,Coventry,3.5 Tonne,Out for Delivery,1,3,8,AO654666,104,05:00,15:05,Sample Mate 048
2026-09-17,SA25OFL,Coventry,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-17,SA25GVF,Coventry,3.5 Tonne,Out for Delivery,1,3,9,AO122947,114,05:45,14:35,Sample Mate 114
2026-09-17,SA25HHH,Coventry,3.5 Tonne,Out for Delivery,1,4,12,AO326494,135,07:45,15:35,
2026-09-17,SA22UNE,Coventry,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-17,SA23JZS,Coventry,3.5 Tonne,Out for Delivery,1,0,16,AO547117,134,06:00,13:05,Sample Mate 027
2026-09-17,SA22BPB,Coventry,3.5 Tonne,Out for Delivery,1,1,16,AO552929,187,08:00,16:05,
2026-09-17,SA25ARM,Coventry,Hi-Cube,Out for Delivery,1,3,12,AO799903,151,06:30,15:35,Sample Mate 112
2026-09-17,SA22WDT,Coventry,Hi-Cube,Out for Delivery,1,4,16,AO211814,130,06:15,17:20,
2026-09-17,SA22MSC,Potters-Bar,Hi-Cube,Out for Delivery,1,1,22,AO978319,157,06:00,16:35,
2026-09-17,SA22ZWZ,Potters-Bar,3.5 Tonne,Out for Delivery,1,1,14,AO656921,177,06:30,14:50,
2026-09-17,SA23RZJ,Potters-Bar,3.5 Tonne,Out for Delivery,1,4,17,AO837551,119,06:00,14:20,
2026-09-17,SA22OTU,Potters-Bar,3.5 Tonne,Out for Delivery,1,3,11,AO761702,127,05:45,15:20,
2026-09-17,SA21FCH,Potters-Bar,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-17,SA20PCO,Potters-Bar,3.5 Tonne,Out for Delivery,1,4,19,AO885488,154,08:00,19:20,
2026-09-17,SA25BFB,Potters-Bar,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA19DRJ,Potters-Bar,3.5 Tonne,RELOAD PT 2,1,0,12,AO566867,147,06:15,15:50,Sample Mate 041
2026-09-17,SA23EWM,Potters-Bar,Hi-Cube,Out for Delivery,1,3,18,AO572475,118,06:00,16:05,Sample Mate 020
2026-09-17,SA20UTN,Potters-Bar,Hi-Cube,Out for Delivery,1,4,17,AO351407,102,05:45,16:05,
2026-09-17,SA21VHW,Potters-Bar,Hi-Cube,Out for Delivery,1,3,11,AO904162,198,06:30,13:50,Sample Mate 022
2026-09-17,SA24EGM,Gravesend,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-17,SA20USA,Gravesend,3.5 Tonne,Out for Delivery,1,3,16,AO118983,146,08:30,18:35,
2026-09-17,SA21DKO,Gravesend,3.5 Tonne,Out for Delivery,1,3,11,AO591092,105,05:00,16:05,
2026-09-17,SA21VKR,Gravesend,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA24WSV,Gravesend,3.5 Tonne,Out for Delivery,1,0,10,AO150568,165,07:15,17:05,Sample Mate 012
2026-09-17,SA22TVT,Gravesend,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA22OKR,Gravesend,3.5 Tonne,Out for Delivery,1,4,13,AO131575,104,08:00,15:35,Sample Mate 109
2026-09-17,SA24YXV,Gravesend,Hi-Cube,Out for Delivery,1,1,18,AO933161,134,08:30,16:50,Sample Mate 029
2026-09-17,SA23ZEG,Gravesend,Hi-Cube,Out for Delivery,1,4,22,AO447274,187,06:45,14:20,
2026-09-17,SA25HWN,Gravesend,Hi-Cube,Out for Delivery,1,4,18,AO424634,177,06:15,13:35,
2026-09-17,SA23HXN,Gravesend,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA20CKP,Yaxley,3.5 Tonne,Out for Delivery,1,3,21,AO792864,160,06:30,16:20,
2026-09-17,SA22NUY,Yaxley,3.5 Tonne,Out for Delivery,1,2,20,AO318050,171,05:15,14:50,
2026-09-17,SA25DXX,Yaxley,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA20TPF,Yaxley,3.5 Tonne,Out for Delivery,1,0,22,AO969998,136,08:45,18:05,Sample Mate 048
2026-09-17,SA20JNS,Yaxley,3.5 Tonne,Out for Delivery,1,4,18,AO836361,126,07:45,18:35,Sample Mate 079
2026-09-17,SA21LKC,Yaxley,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-17,SA23CEV,Yaxley,Hi-Cube,Out for Delivery,1,1,21,AO319464,188,06:30,13:05,
2026-09-17,SA19TEY,Yaxley,Hi-Cube,Out for Delivery,1,1,11,AO411330,166,05:15,12:20,
2026-09-17,SA23VWZ,Yaxley,Hi-Cube,Out for Delivery,1,4,21,AO862706,167,06:30,14:20,Sample Mate 083
2026-09-17,SA23YPM,Yaxley,3.5 Tonne,Out for Delivery,1,1,16,AO683945,114,08:15,16:50,Sample Mate 120
2026-09-17,SA21CTP,Luton,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-17,SA20HOW,Luton,3.5 Tonne,Out for Delivery,1,1,16,AO330069,144,07:30,15:50,Sample Mate 083
2026-09-17,SA23XGS,Luton,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-17,SA25FZR,Luton,3.5 Tonne,RELOAD PT 2,1,4,8,AO417526,108,06:45,16:05,
2026-09-17,SA24TBJ,Luton,3.5 Tonne,Out for Delivery,1,3,21,AO359765,168,07:00,17:05,
2026-09-17,SA21RWX,Luton,3.5 Tonne,Out for Delivery,1,1,8,AO810123,191,06:30,16:05,Sample Mate 067
2026-09-17,SA25ZDS,Luton,Hi-Cube,Out for Delivery,1,3,17,AO829341,194,06:30,16:20,
2026-09-17,SA21BSM,Luton,Hi-Cube,Out for Delivery,1,3,10,AO293835,119,06:30,16:35,Sample Mate 047
2026-09-17,SA21LYC,Luton,Hi-Cube,Out for Delivery,1,4,10,AO334989,181,06:45,14:20,
2026-09-17,SA23UUX,Luton,3.5 Tonne,Out for Delivery,1,0,17,AO240405,107,06:45,15:05,
2026-09-17,SA25HTE,Newport,3.5 Tonne,Out for Delivery,1,2,9,AO222041,135,05:30,12:20,
2026-09-17,SA20YYE,Newport,3.5 Tonne,Out for Delivery,1,3,15,AO141491,145,06:45,15:20,
2026-09-17,SA25HKJ,Newport,3.5 Tonne,Out for Delivery,1,0,9,AO360100,185,08:45,19:50,Sample Mate 019
2026-09-17,SA23EPZ,Newport,3.5 Tonne,Out for Delivery,1,2,15,AO545160,129,06:15,15:50,
2026-09-17,SA21NVS,Newport,3.5 Tonne,Out for Delivery,1,4,15,AO457387,105,08:15,19:50,
2026-09-17,SA20TYO,Newport,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-17,SA19MCG,Newport,Hi-Cube,RELOAD PT 2,1,4,16,AO824053,101,06:00,16:20,Sample Mate 109
2026-09-17,SA25BMC,Newport,Hi-Cube,VOR,0,0,0,,,,,
2026-09-17,SA21KRA,Newport,Hi-Cube,Out for Delivery,1,3,8,AO751919,115,06:30,15:50,
2026-09-17,SA19DRA,Newport,3.5 Tonne,Out for Delivery,1,2,14,AO127212,140,06:15,17:20,
2026-09-17,SA20GDO,Spennymoor,3.5 Tonne,Out for Delivery,1,3,14,AO464994,168,05:45,14:20,Sample Mate 072
2026-09-17,SA20PDC,Spennymoor,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA20XTS,Spennymoor,3.5 Tonne,Out for Delivery,1,1,20,AO634950,199,08:00,16:20,
2026-09-17,SA21MOH,Spennymoor,3.5 Tonne,Out for Delivery,1,4,11,AO270680,163,06:00,13:50,
2026-09-17,SA23SYT,Spennymoor,3.5 Tonne,Out for Delivery,1,0,22,AO720497,155,06:15,14:20,
2026-09-17,SA23HWK,Spennymoor,3.5 Tonne,Out for Delivery,1,3,18,AO127619,186,06:00,15:50,
2026-09-17,SA23KYB,Spennymoor,Hi-Cube,Out for Delivery,1,0,18,AO227413,125,06:30,17:20,
2026-09-17,SA24VPW,Crewe,18 Tonne,Out for Delivery,1,1,12,AO485448,144,07:30,16:05,Sample Mate 079
2026-09-17,SA19DSG,Crewe,18 Tonne,Out for Delivery,1,3,22,AO898674,117,05:15,15:35,
2026-09-17,SA24SHG,Crewe,18 Tonne,Out for Delivery,1,2,10,AO888005,169,05:30,16:50,
2026-09-17,SA23MDE,Crewe,18 Tonne,Out for Delivery,1,1,22,AO130648,115,06:15,16:35,Sample Mate 069
2026-09-17,SA25ZDT,Crewe,18 Tonne,RELOAD PT 2,1,1,13,AO708586,117,08:15,15:50,Sample Mate 018
2026-09-17,SA23SWO,Crewe,18 Tonne,Out for Delivery,1,3,22,AO277038,170,06:15,14:05,Sample Mate 013
2026-09-17,SA24RVH,Crewe,18 Tonne,Out for Delivery,1,1,17,AO441979,149,05:30,15:20,
2026-09-17,SA20NEV,Crewe,18 Tonne,Stood,0,0,0,,,,,
2026-09-17,SA21XVA,Crewe,18 Tonne,Out for Delivery,1,4,22,AO924642,182,08:15,16:35,Sample Mate 079
2026-09-17,SA22LYH,Crewe,18 Tonne,Out for Delivery,1,3,22,AO300073,128,06:45,13:20,
2026-09-17,SA21JTW,Crewe,18 Tonne,Out for Delivery,1,3,11,AO875794,110,06:45,17:05,Sample Mate 007
2026-09-17,SA21XVX,Crewe,18 Tonne,Out for Delivery,1,4,15,AO710903,150,08:00,17:35,Sample Mate 055
2026-09-17,SA23RCF,Crewe,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA25RMO,Crewe,18 Tonne,Out for Delivery,1,0,19,AO747228,174,06:45,14:20,Sample Mate 115
2026-09-17,SA24LJW,Crewe,18 Tonne,Out for Delivery,1,0,20,AO778016,133,08:00,16:05,
2026-09-17,SA20OWC,Crewe,18 Tonne,Out for Delivery,1,4,18,AO804406,158,05:15,16:20,
2026-09-17,SA19DBD,Crewe,18 Tonne,Out for Delivery,1,1,20,AO488102,162,06:45,14:20,
2026-09-17,SA24LDP,Crewe,18 Tonne,Out for Delivery,1,2,12,AO947584,171,05:45,14:50,Sample Mate 092
2026-09-17,SA23KXZ,Crewe,18 Tonne,Out for Delivery,1,0,20,AO693295,136,08:30,19:35,
2026-09-17,SA21ODB,Crewe,18 Tonne,VOR,0,0,0,,,,,
2026-09-17,SA24FBZ,Crewe,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA21TMJ,Crewe,18 Tonne,Out for Delivery,1,1,15,AO882217,126,07:15,15:50,
2026-09-17,SA24HBV,Crewe,18 Tonne,RELOAD PT 2,1,2,16,AO113378,105,06:30,13:05,Sample Mate 094
2026-09-17,SA24OKB,Crewe,18 Tonne,Out for Delivery,1,1,15,AO733661,112,06:45,16:50,Sample Mate 013
2026-09-17,SA24VYR,Crewe,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA24MCW,Crewe,18 Tonne,Out for Delivery,1,4,22,AO192238,161,06:00,15:50,
2026-09-17,SA20RLP,Crewe,18 Tonne,RELOAD PT 2,1,1,13,AO986369,160,06:15,16:05,Sample Mate 112
2026-09-17,SA19CBG,Crewe,18 Tonne,Out for Delivery,1,0,17,AO675456,148,06:15,14:05,Sample Mate 107
2026-09-17,SA19PMX,Crewe,18 Tonne,Out for Delivery,1,3,20,AO239751,176,05:45,15:35,
2026-09-17,SA21LXC,Crewe,18 Tonne,VOR,0,0,0,,,,,
2026-09-17,SA25TBJ,Crewe,18 Tonne,VOR,0,0,0,,,,,
2026-09-17,SA22PJY,Crewe,18 Tonne,VOR,0,0,0,,,,,
2026-09-17,SA21TOM,Crossgreen,18 Tonne,VOR,0,0,0,,,,,
2026-09-17,SA24KJN,Crossgreen,18 Tonne,Out for Delivery,1,0,11,AO389858,155,06:00,14:35,Sample Mate 077
2026-09-17,SA21KTM,Crossgreen,18 Tonne,Out for Delivery,1,3,14,AO914276,183,08:00,17:05,
2026-09-17,SA23NYF,Crossgreen,18 Tonne,VOR,0,0,0,,,,,
2026-09-17,SA21VPR,Crossgreen,18 Tonne,Out for Delivery,1,3,16,AO168613,112,05:15,15:35,
2026-09-17,SA19UCD,Crossgreen,18 Tonne,VOR,0,0,0,,,,,
2026-09-17,SA19KFZ,Crossgreen,18 Tonne,Out for Delivery,1,4,9,AO781009,190,07:00,17:35,
2026-09-17,SA22PNW,Crossgreen,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA20GGO,Crossgreen,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA24KNV,Crossgreen,18 Tonne,Stood,0,0,0,,,,,
2026-09-17,SA23UJX,Crossgreen,18 Tonne,Out for Delivery,1,0,11,AO294278,162,06:00,15:20,Sample Mate 114
2026-09-17,SA24ZDJ,Crossgreen,18 Tonne,Out for Delivery,1,2,18,AO178235,176,05:15,12:50,Sample Mate 061
2026-09-17,SA24CYO,Crossgreen,18 Tonne,VOR,0,0,0,,,,,
2026-09-17,SA19GCZ,Crossgreen,18 Tonne,Out for Delivery,1,4,15,AO336556,117,07:00,15:20,Sample Mate 110
2026-09-17,SA24XKP,Crossgreen,18 Tonne,Out for Delivery,1,4,9,AO261628,175,08:45,17:05,
2026-09-17,SA20MNW,Stoke,18 Tonne,VOR,0,0,0,,,,,
2026-09-17,SA21LTS,Stoke,18 Tonne,Out for Delivery,1,1,17,AO697220,114,07:45,14:05,
2026-09-17,SA21JWU,Stoke,18 Tonne,RELOAD PT 2,1,0,16,AO867232,180,06:15,14:50,
2026-09-17,SA22MPO,Stoke,18 Tonne,Out for Delivery,1,0,21,AO243514,162,06:45,16:20,
2026-09-17,SA23FGZ,Stoke,18 Tonne,Out for Delivery,1,3,19,AO651041,123,08:30,15:50,Sample Mate 114
2026-09-17,SA19AHK,Stoke,18 Tonne,Stood,0,0,0,,,,,
2026-09-17,SA22PLL,Stoke,18 Tonne,Out for Delivery,1,1,8,AO377094,124,06:45,13:20,Sample Mate 090
2026-09-17,SA25ZSG,Stoke,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA25GNY,Stoke,18 Tonne,Out for Delivery,1,0,20,AO933678,189,05:15,12:50,Sample Mate 046
2026-09-17,SA19STN,Stoke,18 Tonne,Out for Delivery,1,0,20,AO276312,144,08:30,17:05,Sample Mate 023
2026-09-17,SA24VMA,Stoke,18 Tonne,Out for Delivery,1,3,8,AO626567,122,06:15,14:05,
2026-09-17,SA20KVE,Stoke,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA25XBH,Stoke,18 Tonne,Out for Delivery,1,1,11,AO711384,193,06:45,13:50,
2026-09-17,SA22ECK,Exeter,18 Tonne,RELOAD PT 2,1,3,13,AO636141,111,07:00,18:50,Sample Mate 042
2026-09-17,SA23XWV,Exeter,18 Tonne,VOR,0,0,0,,,,,
2026-09-17,SA24BVV,Exeter,18 Tonne,Out for Delivery,1,2,22,AO250812,194,07:45,16:05,
2026-09-17,SA22GKH,Exeter,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA23KXY,Exeter,18 Tonne,Out for Delivery,1,4,10,AO228581,101,05:00,14:35,
2026-09-17,SA24SGK,Exeter,18 Tonne,RELOAD PT 2,1,3,22,AO417298,120,06:45,15:20,
2026-09-17,SA25VWR,Exeter,18 Tonne,Out for Delivery,1,2,14,AO311414,197,08:15,15:35,Sample Mate 004
2026-09-17,SA19UUP,Exeter,18 Tonne,Out for Delivery,1,3,19,AO670708,141,08:30,15:05,Sample Mate 059
2026-09-17,SA23GVU,Exeter,18 Tonne,RELOAD PT 2,1,2,22,AO952034,159,07:15,15:35,Sample Mate 087
2026-09-17,SA19NLA,Exeter,18 Tonne,RELOAD PT 2,1,3,17,AO321437,197,06:00,17:05,Sample Mate 006
2026-09-17,SA23ALA,Exeter,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA19OYK,Exeter,18 Tonne,Out for Delivery,1,3,13,AO156472,166,08:30,16:05,
2026-09-17,SA24KOK,Coventry,18 Tonne,Out for Delivery,1,1,11,AO790543,122,07:30,17:35,
2026-09-17,SA22YJZ,Coventry,18 Tonne,Out for Delivery,1,4,13,AO238039,159,06:30,14:05,
2026-09-17,SA22BHS,Coventry,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA24SEK,Coventry,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA22XYU,Coventry,18 Tonne,Out for Delivery,1,1,8,AO762999,192,06:00,16:35,Sample Mate 111
2026-09-17,SA24TRA,Coventry,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA20EMJ,Coventry,18 Tonne,RELOAD PT 2,1,3,20,AO662665,119,06:15,15:05,
2026-09-17,SA22XTZ,Coventry,18 Tonne,Out for Delivery,1,4,12,AO131306,181,08:30,15:50,Sample Mate 104
2026-09-17,SA25JMV,Coventry,18 Tonne,Out for Delivery,1,0,16,AO955206,135,06:30,13:20,
2026-09-17,SA23OFT,Coventry,18 Tonne,RELOAD PT 2,1,1,22,AO986216,129,06:15,16:50,Sample Mate 086
2026-09-17,SA24MFS,Coventry,18 Tonne,Out for Delivery,1,1,11,AO925591,117,06:30,13:05,Sample Mate 104
2026-09-17,SA24NEL,Potters-Bar,18 Tonne,Out for Delivery,1,1,13,AO518610,170,08:00,17:20,
2026-09-17,SA21ERL,Potters-Bar,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA25UXF,Potters-Bar,18 Tonne,Out for Delivery,1,4,9,AO119401,178,05:00,14:35,Sample Mate 010
2026-09-17,SA25BTB,Potters-Bar,18 Tonne,Out for Delivery,1,3,8,AO313871,138,08:30,16:20,Sample Mate 106
2026-09-17,SA20YDC,Potters-Bar,18 Tonne,Out for Delivery,1,4,10,AO946455,141,06:00,16:35,
2026-09-17,SA19EXF,Potters-Bar,18 Tonne,Out for Delivery,1,1,17,AO946267,143,05:45,12:20,
2026-09-17,SA25CLX,Potters-Bar,18 Tonne,Out for Delivery,1,0,12,AO786306,192,06:00,14:05,
2026-09-17,SA22PGP,Potters-Bar,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA21KZG,Potters-Bar,18 Tonne,Out for Delivery,1,2,22,AO839780,104,07:15,16:50,
2026-09-17,SA19TOJ,Potters-Bar,18 Tonne,RELOAD PT 2,1,2,9,AO917024,182,08:15,19:50,Sample Mate 052
2026-09-17,SA21ZLW,Potters-Bar,18 Tonne,Out for Delivery,1,2,20,AO539960,195,06:30,17:50,Sample Mate 116
2026-09-17,SA23TER,Gravesend,18 Tonne,Out for Delivery,1,1,21,AO953032,193,07:00,14:35,
2026-09-17,SA24GBN,Gravesend,18 Tonne,Out for Delivery,1,2,10,AO387824,184,08:15,18:50,
2026-09-17,SA19YVJ,Gravesend,18 Tonne,Out for Delivery,1,1,15,AO624069,130,06:00,13:20,
2026-09-17,SA24PTO,Gravesend,18 Tonne,Out for Delivery,1,1,22,AO907452,162,05:15,15:50,
2026-09-17,SA22SAD,Gravesend,18 Tonne,Out for Delivery,1,0,19,AO131597,141,05:00,14:35,Sample Mate 007
2026-09-17,SA20LGB,Gravesend,18 Tonne,VOR,0,0,0,,,,,
2026-09-17,SA22DNE,Gravesend,18 Tonne,Out for Delivery,1,4,19,AO678710,141,06:45,14:20,
2026-09-17,SA24OLT,Gravesend,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA19JZN,Gravesend,18 Tonne,Out for Delivery,1,0,8,AO516985,153,08:15,18:20,
2026-09-17,SA22MOL,Gravesend,18 Tonne,Out for Delivery,1,1,13,AO530005,105,06:15,14:35,Sample Mate 034
2026-09-17,SA25MPS,Gravesend,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA23OPY,Yaxley,18 Tonne,Out for Delivery,1,3,14,AO538016,179,06:45,13:20,
2026-09-17,SA20ATG,Yaxley,18 Tonne,Out for Delivery,1,2,20,AO360769,162,05:15,14:35,
2026-09-17,SA23MME,Yaxley,18 Tonne,Out for Delivery,1,0,22,AO587145,172,05:45,12:50,Sample Mate 038
2026-09-17,SA21TSL,Yaxley,18 Tonne,Out for Delivery,1,3,17,AO336629,113,05:30,16:20,
2026-09-17,SA21FDE,Yaxley,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA25LMC,Yaxley,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA20HEP,Yaxley,18 Tonne,RELOAD PT 2,1,1,19,AO511495,184,05:00,12:50,Sample Mate 044
2026-09-17,SA24BEW,Yaxley,18 Tonne,Out for Delivery,1,0,16,AO300171,125,05:45,16:50,Sample Mate 006
2026-09-17,SA22FUD,Yaxley,18 Tonne,Out for Delivery,1,0,14,AO227533,144,07:30,18:35,
2026-09-17,SA19XKR,Yaxley,18 Tonne,VOR,0,0,0,,,,,
2026-09-17,SA20CLC,Luton,18 Tonne,Out for Delivery,1,0,15,AO446250,148,05:45,12:20,
2026-09-17,SA21YYZ,Luton,18 Tonne,Out for Delivery,1,0,20,AO296267,120,06:15,17:20,
2026-09-17,SA20PTN,Luton,18 Tonne,Out for Delivery,1,4,13,AO445840,116,08:00,15:20,
2026-09-17,SA19ZVG,Luton,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA23DMW,Luton,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA25NDT,Luton,18 Tonne,Out for Delivery,1,0,14,AO364491,192,08:00,15:05,
2026-09-17,SA19MLK,Luton,18 Tonne,Stood,0,0,0,,,,,
2026-09-17,SA22DYV,Luton,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA25NUR,Luton,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA23XJU,Luton,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-17,SA21XEB,Newport,18 Tonne,VOR,0,0,0,,,,,
2026-09-17,SA22FFM,Newport,18 Tonne,RELOAD PT 2,1,1,21,AO672655,162,07:15,16:50,
2026-09-17,SA21EKH,Newport,18 Tonne,Out for Delivery,1,4,14,AO579078,154,08:15,17:35,Sample Mate 043
2026-09-17,SA22ULC,Newport,18 Tonne,Out for Delivery,1,0,22,AO647069,198,06:00,16:20,
2026-09-17,SA24AVF,Newport,18 Tonne,Out for Delivery,1,3,18,AO651784,169,05:45,14:35,
2026-09-17,SA23SWN,Newport,18 Tonne,Out for Delivery,1,3,11,AO287152,124,07:30,15:05,Sample Mate 004
2026-09-17,SA23UCW,Newport,18 Tonne,Out for Delivery,1,4,13,AO289945,131,07:00,18:20,
2026-09-17,SA23GLU,Newport,18 Tonne,Stood,0,0,0,,,,,
2026-09-17,SA24LHH,Newport,18 Tonne,Out for Delivery,1,3,21,AO221458,130,06:30,16:35,Sample Mate 116
2026-09-17,SA21DOM,Newport,18 Tonne,VOR,0,0,0,,,,,
2026-09-17,SA20AGS,Spennymoor,18 Tonne,Out for Delivery,1,0,18,AO148206,180,08:30,17:20,
2026-09-17,SA20MVR,Spennymoor,18 Tonne,RELOAD PT 2,1,3,16,AO810466,175,05:30,16:35,
2026-09-17,SA24GNS,Spennymoor,18 Tonne,RELOAD PT 2,1,2,19,AO808717,138,07:15,16:20,
2026-09-17,SA19PVX,Spennymoor,18 Tonne,Out for Delivery,1,1,18,AO315269,135,06:45,14:35,Sample Mate 054
2026-09-17,SA21FCG,Spennymoor,18 Tonne,Out for Delivery,1,3,22,AO239962,108,05:30,15:35,Sample Mate 101
2026-09-17,SA21FTL,Spennymoor,18 Tonne,Stood,0,0,0,,,,,
2026-09-17,SA22XNK,Spennymoor,18 Tonne,Stood,0,0,0,,,,,
